Time,X-Acceleration,Y-Acceleration,Z-Acceleration,X-Velocity,Y-Velocity,Z-Velocity,Composite-Acceleration,Composite-Velocity,Temperature Z,Temperature-XYZ
00:00.0,0.317871094,0.086425781,0.017425537,0.101013184,0.051300049,0.096496582,0.088684082,0.425048828,11.0625,11.0625
00:00.0,0.148681641,0.118286133,0.160400391,0.839355469,0.386230469,0.17578125,0.202758789,1.31640625,11.125,11.125
00:00.0,0.339355469,0.100769043,0.161499023,0.30078125,0.322998047,0.145385742,0.223999023,1.09375,11.125,11.125
00:00.0,0.247192383,0.168945313,0.091064453,0.14074707,0.246826172,0.065979004,0.205566406,0.752441406,11,11
00:00.0,0.165283203,0.155029297,0.233764648,0.034820557,0.047515869,0.051971436,0.245361328,0.231689453,10.8125,10.8125
00:00.0,0.241455078,0.15625,0.169433594,0.035339355,0.035949707,0.030944824,0.272216797,0.177001953,10.6875,10.6875
00:00.0,0.164306641,0.165771484,0.24621582,0.030685425,0.032470703,0.035980225,0.292236328,0.171630859,10.5625,10.5625
00:00.0,0.164550781,0.153686523,0.140258789,0.056427002,0.149536133,0.298095703,0.21484375,0.818359375,9.6875,9.6875
00:00.0,0.252197266,0.170410156,0.116455078,0.079528809,0.055419922,0.430908203,0.232177734,0.854980469,9.3125,9.3125
00:00.0,14.140625,9.7421875,4.91796875,2.69921875,2.130859375,0.728027344,17.71875,3.5546875,8.875,8.875
00:00.0,13.8203125,7.6015625,5.640625,4.71484375,3.314453125,0.801269531,17.125,5.8359375,16.875,16.875
00:00.0,11.375,12.875,4.80078125,4.8125,4.046875,1.370117188,13.6875,6.4375,24.4375,24.4375
00:00.0,17.65625,22.1875,6.13671875,5.91015625,5.125,1.307617188,25.109375,7.93359375,30.875,30.875
00:00.0,35.28125,16.65625,6.07421875,16.0625,12.234375,1.684570313,36.5,20.25,35.25,35.25
00:00.0,20.84375,17.734375,7.53515625,12.2734375,11.5234375,1.811523438,25.796875,16.9375,38.4375,38.4375
00:00.0,15.90625,13.25,6.1484375,5.609375,4.92578125,1.0625,19.890625,7.54296875,41.4375,41.4375
00:00.0,0.215209961,0.184204102,0.085327148,0.092041016,0.028213501,0.093139648,0.189941406,0.355712891,33.25,33.25
00:00.0,0.247680664,13.407,0.249633789,0.188842773,5.041,0.237670898,0.324951172,0.862304688,26,26
00:00.0,14.859375,7.676879883,5.421875,7.01953125,2.413543701,1.24609375,18.125,8.5625,30.3125,30.3125
00:00.0,19.890625,20.703125,6.55859375,33.78125,33.0625,4.18359375,23.9375,47.4375,35.75,35.75
00:00.0,18.34375,17.765625,7.30078125,10.7890625,9.328125,1.580078125,20.796875,14.3515625,39.9375,39.9375
00:00.0,25.328125,24.078125,7.43359375,6.01171875,5.703125,1.180664063,29.265625,8.3671875,42.5625,42.5625
00:00.0,24.015625,26.25,7.36328125,5.859375,5.1171875,1.241210938,36.84375,7.87890625,44.75,44.75
00:00.0,22.421875,13.407,7.8671875,5.16015625,5.041,1.532226563,32.34375,7.48828125,46.3125,46.3125
00:00.0,23.15625,21.0625,9.8671875,5.86328125,5.560546875,1.563476563,29.015625,8.4765625,47,47
00:00.0,22.859375,22.140625,8.875,3.611328125,3.8828125,2.626953125,27.015625,5.91796875,47.6875,47.6875
00:00.0,26.609375,21.75,9.15625,3.412109375,4.46484375,2.712890625,16.114,7.556,47.75,30.788
00:00.0,12.82,13.407,8.09375,5.054,5.041,1.610351563,24.625,5.2265625,47.1875,47.1875
00:00.0,26.78125,21.484375,7.6328125,4.30859375,5.2421875,1.873046875,29.328125,7.0390625,46.6875,46.6875
00:00.0,13.3203125,17.046875,9.15625,3.69921875,3.947265625,1.4296875,19.96875,5.59375,44.125,44.125
00:00.0,24.359375,20.140625,7.1015625,4.61328125,4.60546875,1.440429688,30.953125,6.67578125,44.8125,44.8125
00:00.0,14.5,19.046875,9.875,3.8515625,3.5078125,1.393554688,23.21875,5.390625,45.125,45.125
00:00.0,26.46875,13.407,7.984375,4.859375,5.041,1.400390625,30.015625,7.0625,45.0625,45.0625
00:00.0,25.40625,22.6171875,8.046875,4.828125,4.60546875,1.334960938,36.25,6.58984375,44.75,44.75
00:00.0,21.625,24.578125,8.7421875,5.1640625,5.53515625,1.403320313,27.703125,7.69921875,44.8125,44.8125
00:00.0,0.197875977,0.053894043,0.484375,1.412109375,1.407226563,2.212890625,0.513671875,2.978515625,49.25,49.25
00:00.0,0.244018555,0.090942383,0.489746094,0.040618896,0.072509766,0.559570313,0.551269531,0.95703125,44.75,44.75
00:00.0,12.82,0.203735352,0.027099609,5.054,0.139770508,0.13659668,0.129882813,0.491210938,41.25,41.25
00:00.0,0.247680664,0.239624023,0.210083008,0.092834473,0.065734863,0.176269531,0.265136719,0.563476563,37.4375,37.4375
00:00.0,0.303222656,0.135009766,0.189331055,0.131713867,0.500488281,0.608886719,0.286132813,1.267578125,34.5,34.5
00:00.0,0.239990234,0.039215088,0.055145264,0.068725586,0.055541992,0.168701172,0.197387695,0.486572266,31.8125,31.8125
00:00.0,0.315429688,13.407,0.090759277,0.108398438,5.041,0.204467773,0.262207031,0.552734375,29.6875,29.6875
00:00.0,0.337158203,0.266601563,0.090698242,0.079956055,0.236328125,0.290039063,0.14074707,1.002929688,26,26
00:00.0,0.272949219,0.255126953,0.162109375,0.173095703,0.151367188,0.715820313,0.223266602,1.180664063,25.125,25.125
00:00.0,0.319335938,0.275634766,0.179321289,0.19128418,0.135742188,0.328613281,0.277099609,1.03515625,23.9375,23.9375
00:00.0,0.200195313,0.201293945,0.206054688,0.079345703,0.087036133,0.255126953,0.227539063,0.693359375,22.6875,22.6875
00:00.0,0.304443359,0.268554688,0.050720215,0.104492188,0.138671875,1.249023438,0.135131836,1.431640625,21.6875,21.6875
00:00.0,0.284179688,0.116394043,0.132202148,0.323730469,0.190795898,0.694335938,0.264404297,1.259765625,21.125,21.125
00:00.0,0.2578125,0.256591797,0.16418457,0.531738281,0.259521484,1.080078125,0.182617188,1.493164063,19.8125,19.8125
00:00.0,0.274658203,0.194580078,0.178833008,0.098144531,0.213867188,0.4453125,0.208862305,1.073242188,18.625,18.625
00:00.0,0.297363281,0.235229492,0.01348877,0.025558472,0.090270996,0.240722656,0.088012695,0.5546875,17.5,17.5
00:00.0,0.150878906,0.126953125,0.088256836,0.038574219,0.044952393,0.072875977,0.137329102,0.267333984,16.5625,16.5625
00:00.0,0.301757813,0.207275391,0.167114258,0.019607544,0.034545898,0.131713867,0.198486328,0.289550781,15.625,15.625
00:00.0,12.82,0.124755859,0.115478516,5.054,0.058349609,0.078430176,0.202514648,0.299560547,14.8125,14.8125
00:00.0,0.21887207,0.133911133,0.060943604,0.02355957,0.040130615,0.05557251,0.170654297,0.202758789,14.3125,14.3125
00:00.0,0.282226563,0.057647705,0.133056641,0.031860352,0.042022705,0.13293457,0.274169922,0.334472656,13.6875,13.6875
00:00.0,0.241943359,0.143310547,0.091064453,0.178955078,0.17175293,0.324462891,0.190307617,1.047851563,13.1875,13.1875
00:00.0,0.22668457,0.161865234,0.088134766,0.371582031,0.240844727,0.674804688,0.139160156,1.29296875,12.875,12.875
00:00.0,0.298339844,0.147338867,0.116149902,0.407470703,0.320068359,0.080322266,0.278320313,1.096679688,12.125,12.125
00:00.0,0.420166016,0.141357422,0.06817627,0.504882813,0.231445313,0.292480469,0.144042969,1.204101563,11.6875,11.6875
00:00.0,0.264404297,0.133666992,0.114440918,0.158081055,0.330810547,0.384765625,0.174682617,1.139648438,11.25,11.25
00:00.0,0.191894531,0.143188477,0.274169922,0.135742188,0.199707031,0.119628906,0.302978516,0.781738281,10.875,10.875
00:00.0,0.115966797,13.407,0.107543945,0.028549194,5.041,0.072875977,0.208740234,0.1953125,10.5,10.5
00:00.0,0.194702148,0.142700195,0.184814453,0.023117065,0.023658752,0.019668579,0.311279297,0.124328613,10.25,10.25
00:00.0,0.26953125,0.109802246,0.091552734,0.037780762,0.056030273,0.044952393,16.114,7.556,9.9375,30.788
00:00.0,0.197021484,0.141113281,0.14074707,0.05291748,0.083068848,0.336181641,0.260498047,0.735351563,9.625,9.625
00:00.0,0.122619629,0.155029297,0.148803711,0.094787598,0.088867188,0.521972656,0.213378906,1.02734375,9.25,9.25
00:00.0,0.194580078,13.407,0.288330078,0.133789063,5.041,0.402587891,0.397705078,1.068359375,9.125,9.125
00:00.0,0.095947266,0.193115234,0.114318848,0.114074707,0.197998047,0.282714844,0.199707031,1.002929688,9,9
00:00.0,0.335205078,0.142333984,0.081970215,0.055664063,0.055236816,0.085144043,0.177490234,0.337158203,9.125,9.125
00:00.0,0.096496582,0.070983887,0.209228516,0.071838379,0.078918457,0.392822266,0.235473633,0.844238281,9.125,9.125
00:00.0,0.202514648,0.147949219,0.176391602,0.031707764,0.050628662,0.038360596,16.114,7.556,9.125,30.788
00:00.0,0.117919922,0.140991211,0.123168945,0.064575195,0.097900391,0.256591797,0.221191406,0.685058594,9.125,9.125
00:00.0,0.110717773,0.224487305,0.210205078,0.073730469,0.093261719,0.320556641,0.314208984,0.783203125,8.875,8.875
00:00.0,0.106628418,0.064575195,0.211303711,0.123657227,0.093383789,0.344726563,0.302246094,0.919433594,8.75,8.75
00:00.0,0.200073242,13.407,0.281005859,0.042205811,5.041,0.532226563,0.343017578,0.979003906,8.375,8.375
00:00.0,0.140991211,0.195922852,0.326904297,0.096801758,0.060028076,0.265869141,0.381835938,0.685546875,8.1875,8.1875
00:00.0,0.121704102,0.181518555,0.201538086,0.053466797,0.063964844,0.71875,0.303955078,1.05078125,7.875,7.875
00:00.0,0.230224609,0.184692383,0.206665039,0.070495605,0.040679932,0.686035156,0.232666016,1.032226563,7.8125,7.8125
00:00.0,0.218994141,0.121826172,0.370117188,0.079284668,0.129760742,0.3984375,0.459960938,0.973632813,7.6875,7.6875
00:00.0,12.82,0.18371582,0.373535156,5.054,0.059661865,1.009765625,0.424072266,1.171875,7.625,7.625
00:00.0,12.82,0.156738281,0.2578125,5.054,0.118286133,1.129882813,0.357177734,1.314453125,7.4375,7.4375
00:00.0,0.174438477,0.223266602,0.341064453,0.063537598,0.169799805,0.565917969,0.345458984,1.072265625,7.3125,7.3125
00:00.0,0.155395508,0.177001953,0.219604492,0.083740234,0.063964844,0.26953125,0.260742188,0.673828125,7.1875,7.1875
00:00.0,0.163208008,0.167358398,0.281005859,0.041229248,0.05065918,0.634277344,0.311279297,0.991699219,7.125,7.125
00:00.0,0.240356445,0.099487305,0.277587891,0.050262451,0.076782227,0.395996094,0.339599609,0.792480469,7.125,7.125
00:00.0,0.267822266,0.16394043,0.229125977,0.147094727,0.125732422,0.639648438,0.27734375,1.127929688,6.8125,6.8125
00:00.0,0.21081543,0.173950195,0.197509766,0.444335938,0.15612793,1.42578125,0.331298828,1.704101563,6.6875,6.6875
00:00.0,0.197143555,0.145751953,0.263916016,0.486816406,0.188720703,1.723632813,0.338378906,1.979492188,6.6875,6.6875
00:00.0,0.179199219,0.093139648,0.185180664,0.071655273,0.080200195,0.813476563,0.217163086,1.108398438,6.75,6.75
00:00.0,0.181640625,0.099060059,0.332519531,0.078613281,0.072570801,0.669433594,0.435302734,1.059570313,6.75,6.75
00:00.0,0.161376953,0.108337402,0.21081543,0.038238525,0.090637207,0.519042969,0.248413086,0.942871094,7,7
00:00.0,0.166015625,0.230712891,0.271240234,0.069091797,0.055511475,0.589355469,0.336669922,1.0078125,7.125,7.125
00:00.0,12.82,13.407,0.268310547,5.054,5.041,0.57421875,0.302978516,1.014648438,7.3125,7.3125
00:00.0,0.155639648,0.190917969,0.274902344,0.069549561,0.072937012,0.515625,0.309570313,1.016601563,7.5625,7.5625
00:00.0,0.040557861,0.113800049,0.179199219,0.068725586,0.085540771,0.114868164,0.252685547,0.434082031,7.875,7.875
00:00.0,12.82,13.407,0.137939453,5.054,5.041,0.346679688,0.231323242,0.630859375,8.125,8.125
00:00.0,0.138244629,0.114700317,0.209960938,0.034248352,0.068466187,0.253662109,0.303710938,0.5859375,8.125,8.125
00:00.0,0.111633301,0.157348633,0.203491211,0.121459961,0.135864258,0.33203125,0.232055664,0.983886719,8.0625,8.0625
00:00.0,0.14074707,0.132568359,0.288330078,0.120056152,0.057342529,0.383056641,0.322021484,0.881835938,7.875,7.875
00:00.0,0.280761719,0.169189453,0.211425781,0.078735352,0.061950684,0.294189453,0.219970703,0.692382813,7.75,7.75
00:00.0,0.142333984,0.196655273,0.298583984,0.04006958,0.050384521,0.826660156,0.326416016,1.064453125,7.625,7.625
00:00.0,0.130371094,0.215087891,0.184204102,0.173095703,0.223999023,0.24230957,0.252197266,1.033203125,7.5625,7.5625
00:00.0,0.136352539,13.407,0.235107422,0.046783447,5.041,0.506347656,0.282958984,0.846679688,7.5,7.5
00:00.0,0.236328125,0.112854004,0.365722656,0.083740234,0.094360352,0.249633789,0.380615234,0.708984375,7.4375,7.4375
00:00.0,0.083984375,0.184692383,0.285888672,0.096862793,0.070373535,0.377685547,0.306396484,0.859375,7.375,7.375
00:00.0,0.228149414,0.10949707,0.293212891,0.051574707,0.069885254,0.658203125,16.114,7.556,7.3125,30.788
00:00.0,0.141357422,0.193237305,0.291015625,0.067321777,0.090515137,0.282226563,16.114,7.556,7.3125,30.788
00:00.0,0.147460938,0.199829102,0.377197266,0.122070313,0.157836914,0.336914063,0.420898438,1.010742188,7.125,7.125
00:00.0,0.146972656,0.199462891,0.224853516,0.036987305,0.056396484,0.34375,0.238647461,0.647949219,7,7
00:00.0,0.197021484,0.135620117,0.21484375,0.154418945,0.125,1.024414063,0.294189453,1.259765625,6.6875,6.6875
00:00.0,0.166625977,0.092163086,0.284423828,0.067321777,0.11340332,0.447753906,0.339599609,0.977539063,6.8125,6.8125
00:00.0,0.093566895,0.179199219,0.205688477,0.090332031,0.042816162,0.798339844,0.264160156,1.087890625,7,7
00:00.0,0.158325195,0.270996094,0.129394531,0.075622559,0.096740723,0.514648438,0.201660156,1.015625,7.25,7.25
00:00.0,0.222167969,0.196044922,0.215209961,0.060180664,0.123779297,0.422363281,0.272216797,0.947753906,7.5625,7.5625
00:00.0,0.189697266,0.147949219,0.194335938,0.05480957,0.064941406,0.177246094,0.221679688,0.489990234,7.9375,7.9375
00:00.0,0.112243652,0.222045898,0.212036133,0.09362793,0.113037109,0.143188477,0.244018555,0.603027344,8.25,8.25
00:00.0,0.249023438,0.19934082,0.141357422,0.156738281,0.154541016,0.305419922,0.256103516,1.015625,8.5,8.5
00:00.0,0.026123047,0.123962402,0.184936523,0.079467773,0.264892578,0.232299805,0.281005859,0.963378906,8.75,8.75
00:00.0,0.105895996,0.133178711,0.094543457,0.055938721,0.104919434,0.393554688,0.257080078,0.862304688,8.8125,8.8125
00:00.0,0.177490234,13.407,0.166748047,0.110290527,5.041,0.417236328,0.234741211,0.950683594,8.8125,8.8125
00:00.0,0.255371094,0.138916016,0.169555664,0.134399414,0.114013672,0.319091797,0.214599609,1.006835938,8.6875,8.6875
00:00.0,0.098571777,0.132324219,0.23425293,0.100402832,0.139526367,0.467773438,0.269287109,1.04296875,8.6875,8.6875
00:00.0,0.101257324,0.106628418,0.174438477,0.059387207,0.0859375,0.224731445,0.232299805,0.606445313,8.6875,8.6875
00:00.0,16.75,15.0859375,7.45703125,2.580078125,1.736328125,1.4375,19.296875,3.42578125,8.6875,8.6875
00:00.0,0.10369873,0.197631836,0.23828125,0.155029297,0.117858887,0.059570313,0.284423828,0.5625,10.75,10.75
00:00.0,0.096740723,0.049835205,0.199707031,0.054901123,0.037658691,0.063171387,0.273681641,0.267578125,9.375,9.375
00:00.0,0.168457031,0.117980957,0.189819336,0.056945801,0.082702637,0.079528809,0.313720703,0.377929688,9.25,9.25
00:00.0,26.390625,15.71875,5.81640625,4.00390625,1.971679688,1.336914063,26.40625,4.66015625,13.4375,13.4375
00:00.0,23.078125,19.734375,6.99609375,4.640625,7.1015625,1.837890625,23.828125,8.6796875,39.375,39.375
00:00.0,29.859375,17.625,8.5859375,19.421875,30.8125,5.765625,31.0625,36.875,39.6875,39.6875
00:00.0,15.296875,18.734375,6.7265625,19.796875,31.65625,5.95703125,21.46875,37.8125,40.0625,40.0625
00:00.0,17.078125,18.71875,6.39453125,26.40625,42.21875,8,19.515625,50.4375,40.0625,40.0625
00:00.0,20.15625,13.407,9.03125,4.92578125,5.041,1.815429688,25.796875,8.3046875,38,38
00:00.0,12.82,17.140625,5.83984375,5.054,6.43359375,3.759765625,23.59375,42.59375,38.375,38.375
00:00.0,22.0703125,20.796875,5.5859375,20.921875,33.75,3.984375,24.484375,29.28125,37.625,37.625
00:00.0,24.53125,23.625,5.60546875,11.6484375,19.69921875,2.447265625,32.21875,19.375,36.9375,36.9375
00:00.0,24.09375,15.921875,6.875,6.25390625,9.84375,2.248046875,27.703125,11.8828125,36.4375,36.4375
00:00.0,28.609375,21.578125,6.078125,15.765625,25.21875,4.4296875,35.1875,30.0625,35.9375,35.9375
00:00.0,26.46875,22.4375,6.1484375,8.84375,11.7421875,2.78515625,35.125,14.96875,35.75,35.75
00:00.0,18.765625,23,7.20703125,28.296875,45.03125,7.51171875,24.03125,53.71875,35.75,35.75
00:00.0,23.453125,18.1875,7.34375,14.5703125,21.15625,4.26171875,27.5,26.046875,34.8125,34.8125
00:00.0,21.359375,17.390625,6.125,6.19921875,7.10546875,1.83984375,22.640625,9.609375,34.75,34.75
00:00.0,22.46875,18,7.50390625,17.796875,24.515625,4.6875,25.203125,30.65625,34.6875,34.6875
00:00.0,17.546875,15.609375,5.7421875,10.1640625,13.5625,2.55859375,22.15625,17.140625,34.0625,34.0625
00:00.0,25.484375,21.171875,8.390625,20.625,27.90625,5.4375,29.734375,35.125,33.8125,33.8125
00:00.0,12.82,13.407,7.85546875,5.054,5.041,5.40625,21.765625,37.125,33.5625,33.5625
00:00.0,20.0078125,19.796875,5.9296875,15.65234375,30.5,2.63671875,22.6875,18.453125,32.75,32.75
00:00.0,12.82,17.9375,6.31640625,5.054,14.71875,4.21484375,16.114,7.556,32.5,30.788
00:00.0,27.9453125,19.234375,5.95703125,12.78125,17.2578125,2.60546875,31.9453125,21.74609375,33,32.75
00:00.0,23.8125,16.171875,7.375,13.875,18.84375,4.28515625,25.21875,23.78125,33.9375,33.9375
00:00.0,16.484375,18.34375,7.0703125,11.546875,15.8984375,3.16796875,23.859375,19.90625,35.0625,35.0625
00:00.0,27.796875,18.15625,6.50390625,14.4296875,20.875,5.75390625,33.40625,26.03125,36.25,36.25
00:00.0,21.578125,14.4765625,5.65234375,10.3125,14.890625,3.419921875,21.765625,18.4375,37.1875,37.1875
00:00.0,24.546875,22.8125,11.671875,13.7734375,17.90625,3.546875,28.4375,22.875,37.875,37.875
00:00.0,20.390625,22.359375,8.8515625,27.9375,39.5,7.84765625,22.890625,49,38.3125,38.3125
00:00.0,27.109375,16.796875,6.79296875,19.375,25.515625,4.0234375,30,32.28125,38.5625,38.5625
00:00.0,12.82,13.407,6.8125,5.054,5.041,3.5703125,16.114,7.556,38.375,30.788
00:00.0,15.8828125,16.46875,5.7578125,16.77734375,18.3125,3.70703125,21.421875,27.8828125,37.9375,38.15625
00:00.0,16.515625,21.359375,7.96875,15.046875,20.046875,3.361328125,27.375,25.296875,36.8125,36.8125
00:00.0,20.5,22.125,8.140625,32.75,46.9375,8.140625,16.114,7.556,36.125,30.788
00:00.0,17.453125,16.6875,6.68359375,34.78125,47.875,8.9375,18.640625,59.84375,35.625,35.625
00:00.0,26.46875,33.1875,7.5078125,19,24.5625,3.93359375,42.84375,31.296875,35.0625,35.0625
00:00.0,17.265625,23.453125,6.5234375,17.875,27.4375,5.89453125,26.09375,33.25,34.4375,34.4375
00:00.0,20.46875,21.5625,8.453125,21.21875,29.09375,5.578125,27.640625,36.4375,34.25,34.25
00:00.0,27.78125,13.407,7.39453125,28.875,5.041,6.7734375,33.90625,46.78125,34,34
00:00.0,20.671875,23.796875,5.3828125,26.5,36.1875,7.71484375,24.25,46.53125,34.1875,34.1875
00:00.0,20.484375,21.421875,7.34765625,25.40625,34.921875,6.109375,28.1875,41.625,33.625,33.625
00:00.0,20.546875,17.625,6.23046875,11.875,12.7421875,3.216796875,25.421875,17.703125,33.6875,33.6875
00:00.0,20.140625,19.15625,7.3984375,23.484375,27.109375,4.87109375,24.515625,36.1875,33.5,33.5
00:00.0,24.328125,18.921875,8.109375,21.859375,24.421875,4.1015625,24.875,33.03125,33.375,33.375
00:00.0,22.375,23.71875,6.9453125,29.28125,34.8125,6.46484375,29.359375,45.96875,33.375,33.375
00:00.0,28.3125,13.407,7.81640625,39.21875,5.041,7.484375,34.1875,58.1875,33.125,33.125
00:00.0,24.25,21.6328125,6.9140625,32.78125,39.234375,7.86328125,26.1875,49.40625,33.8125,33.8125
00:00.0,26.5625,26.5625,6.359375,23.90625,26.34375,4.60546875,31.203125,35.875,34.3125,34.3125
00:00.0,21.03125,24.765625,6.1484375,15.3203125,16.34375,2.712890625,33.125,22.5625,34.75,34.75
00:00.0,18.84375,17.90625,5.66015625,15.3046875,16.4375,2.8515625,20.359375,22.640625,35.1875,35.1875
00:00.0,12.82,13.407,6.1171875,5.054,5.041,2.391601563,16.114,7.556,35.40625,30.788
00:00.0,12.82,13.407,6.626,5.054,5.041,1.721,19.96875,20.796875,30.826,35.4375
00:00.0,22.015625,17.25,6.302734375,13.0234375,13.65625,3.609375,22.03125,19,35.8125,35.5
00:00.0,30.171875,22,7.4765625,28.59375,31.015625,7.171875,29.8203125,54.359375,36.5,36.3125
00:00.0,19.078125,22.484375,6.3828125,43.53125,49.46875,2.466796875,27.453125,21.625,36.75,36.75
00:00.0,21.015625,18.609375,6.08203125,14.140625,16.1875,10.03125,26.984375,80.6875,36.6875,36.6875
00:00.0,21.6640625,19.5390625,6,40.2890625,45.953125,5.43359375,19.78125,42.5,35.875,35.875
00:00.0,21.109375,20.828125,5.52734375,22.765625,25.0625,4.98046875,25.640625,34.21875,34.875,34.875
00:00.0,12.82,13.407,6.01171875,5.054,5.041,5.71875,16.114,7.556,34.1875,30.788
00:00.0,22.0625,24.3125,5.85546875,26.21875,30.84375,1.635742188,28.828125,40.875,33.0625,34.1875
00:00.0,16.046875,14.8984375,5.67578125,5.94921875,5.70703125,1.506835938,17.2734375,8.2734375,32.375,32.71875
00:00.0,15.8203125,15.609375,7.3515625,5.87109375,5.44140625,1.852539063,16.114,7.556,32.1875,30.788
00:00.0,21.296875,17.390625,6.2265625,7.93359375,8.203125,2.029296875,26.421875,11.5625,32.3125,32.1875
00:00.0,20.875,19.4765625,7.765625,8.19140625,8.38671875,2.04296875,23.75,11.90234375,32.25,32.28125
00:00.0,12.82,13.407,5.94140625,5.054,5.041,2.10546875,20.6875,16.96875,32.0625,32.0625
00:00.0,17.96875,18.375,5.79296875,12.0546875,11.7421875,1.975585938,22.125,12.71875,31.9375,31.9375
00:00.0,17.9921875,16.71875,6.375,7.271484375,8.796875,1.5078125,18.328125,7.9296875,31.1875,31.1875
00:00.0,15.0078125,15.4375,8.015625,8.1640625,5.42578125,2.126953125,19.421875,11.8203125,30.875,30.875
00:00.0,27.984375,18.25,8.0546875,10.203125,8.2734375,2.251953125,28.734375,14.1640625,30.5625,30.5625
00:00.0,12.82,17.109375,6.7265625,5.054,9.5625,1.899414063,16.114,7.556,30.4375,30.788
00:00.0,21.8828125,13.407,6.36328125,7.28125,5.041,1.658203125,25.34375,10.34375,31.125,30.78125
00:00.0,12.82,16.953125,8.109375,5.054,7.0703125,1.651367188,28.046875,11.265625,31.375,31.375
00:00.0,23.3125,21.75,7.40234375,8.109375,7.64453125,1.495117188,29,12.1171875,31.875,31.875
00:00.0,24.109375,18.125,6.91015625,8.640625,8.3671875,1.600585938,16.114,7.556,32.6875,30.788
00:00.0,17.859375,17.984375,6.626,7.125,7.046875,1.721,19.21875,10.1484375,30.826,32.6875
00:00.0,18.609375,18.421875,6.130859375,8.78125,8.921875,1.865722656,25.65625,12.65625,33.90625,33.625
00:00.0,16.765625,17.015625,6.626,10.0703125,9.9453125,1.721,23.1875,14.2734375,30.826,34.1875
00:00.0,20.625,19.40625,5.298828125,9.8671875,9.796875,1.725097656,23.40625,14.0703125,35.15625,34.8125
00:00.0,14.0078125,11.984375,5.2734375,7.14453125,6.734375,1.727539063,16.114,7.556,35.4375,30.788
00:00.0,24.765625,17.515625,6.2421875,7.69140625,7.5625,1.719726563,30.15625,10.921875,35,35.4375
00:00.0,24.390625,18.625,6.626,9.765625,9.59375,1.721,27.9375,13.796875,30.826,35
00:00.0,16.71875,17.296875,6.779296875,8.1796875,7.98828125,1.75390625,21.65625,11.6015625,33.59375,34.0625
00:00.0,17.171875,16.21875,6.25390625,4.76171875,4.76171875,2.607421875,20.40625,6.90625,32.6875,33.125
00:00.0,18.796875,21.734375,6.31640625,13.1171875,12.6875,1.6640625,22.90625,18.4375,32.75,32.6875
00:00.0,18.015625,15.4375,8.8671875,6.94140625,6.7109375,2.447265625,24.609375,9.796875,32.625,32.75
00:00.0,22.578125,21.78125,6.626,12.109375,12.0390625,1.721,25.5625,17.5,30.826,32.65625
00:00.0,12.82,17.796875,6.626,5.054,12.171875,1.721,29,11.1796875,30.826,32.4375
00:00.0,25.234375,18.09375,6.23828125,8.0078125,7.60546875,4.75,16.114,7.556,31.9375,30.788
00:00.0,19.796875,21.375,6.89453125,21.578125,22.265625,4.5390625,16.114,7.556,32.125,30.788
00:00.0,12.82,13.407,6.5234375,5.054,5.041,5.3515625,27.984375,32.15625,32.1875,32.125
00:00.0,21.328125,17.53125,6.22265625,30.046875,29.75,4.51953125,16.114,7.556,32.0625,30.788
00:00.0,12.82,19.625,5.84375,5.054,23.109375,4.6328125,24.578125,32.375,32.4375,32.0625
00:00.0,23.9375,15.703125,7.5625,23.359375,22.421875,4.1796875,28.109375,32.71875,32.75,32.4375
00:00.0,22.6875,22.46875,6.2734375,19.515625,21.671875,4.87109375,30.109375,30.671875,32.5,32.625
00:00.0,25.140625,13.407,7.98046875,21.671875,5.041,5.0625,16.114,7.556,33.125,30.788
00:00.0,20.625,20.9375,6.87109375,24.90625,27.1875,4.265625,23.671875,34.984375,33.5,33.3125
00:00.0,21.34375,20.609375,5.75,22.859375,23.046875,6.0703125,16.114,7.556,34.1875,30.788
00:00.0,30.3125,24.90625,5.8984375,34.3125,34.59375,6.09765625,32.1328125,49.34375,35,34.59375
00:00.0,22.9375,21.359375,6.626,33.84375,35.65625,1.721,16.114,7.556,30.826,30.788
00:00.0,29.671875,22.421875,6.3046875,35.46875,38.96875,4.731445313,32.71875,53.09375,36.5,36
00:00.0,23.75,17.359375,5.4921875,18.203125,19.6875,9.4140625,24.390625,26.984375,37.875,37
00:00.0,21.859375,20.421875,0.024993896,53.3125,60.09375,0.061553955,24.4375,80.875,37.25,37.875
00:00.0,0.193847656,0.24206543,0.061950684,0.074523926,0.202880859,1.125976563,0.217163086,0.55859375,29.3125,37.25
00:00.0,0.262939453,0.171508789,0.273681641,0.219238281,0.186767578,1.0546875,0.274902344,1.399414063,24,29.3125
00:00.0,0.337158203,0.092773438,0.014846802,0.360839844,0.302734375,0.639160156,0.377685547,1.439453125,20.4375,24
00:00.0,0.267333984,0.263183594,5.6796875,0.155761719,0.08404541,1.217773438,0.146850586,1.10546875,19.125,20.4375
00:00.0,16.734375,19.578125,4.1484375,3.080078125,1.71875,1.133789063,24.78125,3.73046875,25.6875,19.125
00:00.0,13.140625,11.625,5.32421875,3.1171875,2.025390625,1.471679688,15.1484375,3.88671875,29.625,25.6875
00:00.0,17.9375,19.03125,6.5,5.62109375,4.2109375,1.267578125,16.114,7.556,31.5625,30.788
00:00.0,11.4921875,13.1875,5.0234375,4.30078125,3.541015625,1.5,13.328125,5.71484375,32.25,31.5625
